ID SALE APPOINTMENT;SALE APPOINTMENT DATE;CITY;ZIP CODE;DEPARTMENT;REGION;LATITUDE;LONGITUDE
7027;2018-11-15 19:00:00;ST MANDE;94160;Val-de-Marne;ILE DE FRANCE;48.833333;2.416667
283;2018-01-13 10:00:00;NEUILLY SUR SEINE;92200;Hauts-de-Seine;ILE DE FRANCE;48.883333;2.266667
8092;2018-12-28 14:15:00;STAINS;93240;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.383333
4467;2018-07-13 16:00:00;COUBRON;93470;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.583333
2433;2018-04-19 13:00:00;LEVALLOIS PERRET;92300;Hauts-de-Seine;ILE DE FRANCE;48.9;2.283333
8036;2018-12-27 10:00:00;CHAMPIGNY SUR MARNE;94500;Val-de-Marne;ILE DE FRANCE;48.816667;2.516667
895;2018-02-08 11:00:00;RUEIL MALMAISON;92500;Hauts-de-Seine;ILE DE FRANCE;48.883333;2.2
1510;2018-03-09 18:30:00;AULNAY SOUS BOIS;93600;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.516667
2745;2018-05-05 09:30:00;CLAMART;92140;Hauts-de-Seine;ILE DE FRANCE;48.8;2.266667
5204;2018-08-17 10:00:00;ISSY LES MOULINEAUX;92130;Hauts-de-Seine;ILE DE FRANCE;48.816667;2.266667
4038;2018-06-30 16:00:00;PARIS;75015;Paris;ILE DE FRANCE;48.8349275;2.2889766
4737;2018-07-23 14:00:00;CRETEIL;94000;Val-de-Marne;ILE DE FRANCE;48.783333;2.466667
5597;2018-09-11 15:00:00;BOISSY ST LEGER;94470;Val-de-Marne;ILE DE FRANCE;48.75;2.516667
6382;2018-10-20 16:00:00;PARIS;75020;Paris;ILE DE FRANCE;48.8571263;2.4092574
827;2018-02-05 18:00:00;STAINS;93240;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.383333
4274;2018-07-07 15:00:00;AUBERVILLIERS;93300;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.383333
4168;2018-07-05 17:00:00;PARIS;75007;Paris;ILE DE FRANCE;48.8508335;2.3243572
5717;2018-09-18 10:00:00;ST MAUR DES FOSSES;94100;Val-de-Marne;ILE DE FRANCE;48.8;2.5
2045;2018-03-31 11:00:00;ST CLOUD;92210;Hauts-de-Seine;ILE DE FRANCE;48.841667;2.216667
6767;2018-11-07 11:00:00;AUBERVILLIERS;93300;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.383333
527;2018-01-23 11:00:00;LE RAINCY;93340;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.516667
2273;2018-04-12 10:00:00;SEVRES;92310;Hauts-de-Seine;ILE DE FRANCE;48.816667;2.2
1309;2018-02-28 12:00:00;BOULOGNE BILLANCOURT;92100;Hauts-de-Seine;ILE DE FRANCE;48.833333;2.25
4640;2018-07-19 14:00:00;GENTILLY;94250;Val-de-Marne;ILE DE FRANCE;48.816667;2.333333
4882;2018-07-27 12:30:00;PARIS;75008;Paris;ILE DE FRANCE;48.8736011;2.307613
6031;2018-10-03 18:00:00;PARIS;75019;Paris;ILE DE FRANCE;48.8827146;2.3937752999999997
4763;2018-07-24 09:00:00;AULNAY SOUS BOIS;93600;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.516667
3659;2018-06-16 19:00:00;PARIS;75017;Paris;ILE DE FRANCE;48.8848133;2.3028392999999996
3598;2018-06-14 18:00:00;LES LILAS;93260;Seine-Saint-Denis;ILE DE FRANCE;48.883333;2.433333
7500;2018-12-05 10:00:00;PARIS;75011;Paris;ILE DE FRANCE;48.8562437;2.3713296
3366;2018-06-05 11:00:00;CLICHY;92110;Hauts-de-Seine;ILE DE FRANCE;48.9;2.3
492;2018-01-22 14:00:00;VILLENEUVE LE ROI;94290;Val-de-Marne;ILE DE FRANCE;48.733333;2.416667
6073;2018-10-05 14:00:00;MONTFERMEIL;93370;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.566667
639;2018-01-27 11:30:00;NANTERRE;92000;Hauts-de-Seine;ILE DE FRANCE;48.9;2.2
4932;2018-07-28 17:00:00;AULNAY SOUS BOIS;93600;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.516667
3638;2018-06-16 11:00:00;VILLEPINTE;93420;Seine-Saint-Denis;ILE DE FRANCE;48.966667;2.533333
1116;2018-02-19 14:00:00;VITRY SUR SEINE;94400;Val-de-Marne;ILE DE FRANCE;48.783333;2.4
2620;2018-04-28 10:30:00;VAUCRESSON;92420;Hauts-de-Seine;ILE DE FRANCE;48.833333;2.175
1199;2018-02-22 18:00:00;VITRY SUR SEINE;94400;Val-de-Marne;ILE DE FRANCE;48.783333;2.4
2043;2018-03-31 10:30:00;TREMBLAY EN FRANCE;93290;Seine-Saint-Denis;ILE DE FRANCE;48.9562;2.57639
83;2018-01-05 18:00:00;VILLEMOMBLE;93250;Seine-Saint-Denis;ILE DE FRANCE;48.883333;2.5
4849;2018-07-26 09:00:00;PARIS;75007;Paris;ILE DE FRANCE;48.8508335;2.3243572
7630;2018-12-10 14:00:00;ANTONY;92160;Hauts-de-Seine;ILE DE FRANCE;48.75;2.3
2385;2018-04-17 18:00:00;ALFORTVILLE;94140;Val-de-Marne;ILE DE FRANCE;48.8;2.416667
7654;2018-12-10 17:30:00;PARIS;75016;Paris;ILE DE FRANCE;48.856499400000004;2.2748522
6529;2018-10-27 15:00:00;ST OUEN;93400;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.333333
3036;2018-05-19 11:30:00;CLAMART;92140;Hauts-de-Seine;ILE DE FRANCE;48.8;2.266667
2716;2018-05-04 09:00:00;PARIS;75015;Paris;ILE DE FRANCE;48.8349275;2.2889766
3856;2018-06-25 15:00:00;PARIS;75004;Paris;ILE DE FRANCE;48.8560793;2.3455373
6486;2018-10-26 13:00:00;PARIS;75007;Paris;ILE DE FRANCE;48.8508335;2.3243572
85;2018-01-06 09:30:00;PARIS;75017;Paris;ILE DE FRANCE;48.8848133;2.3028392999999996
1695;2018-03-17 10:00:00;NEUILLY SUR MARNE;93330;Seine-Saint-Denis;ILE DE FRANCE;48.85;2.533333
3223;2018-05-29 10:30:00;CHARENTON LE PONT;94220;Val-de-Marne;ILE DE FRANCE;48.816667;2.416667
4896;2018-07-27 16:45:00;LEVALLOIS PERRET;92300;Hauts-de-Seine;ILE DE FRANCE;48.9;2.283333
751;2018-02-01 18:30:00;PUTEAUX;92800;Hauts-de-Seine;ILE DE FRANCE;48.866667;2.233333
507;2018-01-22 16:10:00;PARIS;75003;Paris;ILE DE FRANCE;48.8626482;2.3602773999999997
818;2018-02-05 14:00:00;SEVRES;92310;Hauts-de-Seine;ILE DE FRANCE;48.816667;2.2
6964;2018-11-13 19:00:00;VITRY SUR SEINE;94400;Val-de-Marne;ILE DE FRANCE;48.783333;2.4
356;2018-01-16 15:30:00;PARIS;75009;Paris;ILE DE FRANCE;48.8722474;2.3421854
2597;2018-04-27 15:00:00;PARIS;75015;Paris;ILE DE FRANCE;48.8349275;2.2889766
4107;2018-07-04 09:00:00;FONTENAY SOUS BOIS;94120;Val-de-Marne;ILE DE FRANCE;48.85;2.483333
5787;2018-09-21 10:30:00;VINCENNES;94300;Val-de-Marne;ILE DE FRANCE;48.85;2.433333
6796;2018-11-07 19:00:00;SEVRAN;93270;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.533333
2955;2018-05-16 16:00:00;AUBERVILLIERS;93300;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.383333
6879;2018-11-10 10:00:00;MONTFERMEIL;93370;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.566667
2842;2018-05-11 15:30:00;LE RAINCY;93340;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.516667
743;2018-02-01 16:00:00;ST DENIS;93200;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.358333
6226;2018-10-13 17:00:00;LE BLANC MESNIL;93150;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
6986;2018-11-14 14:00:00;EPINAY SUR SEINE;93800;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.308333
1299;2018-02-27 19:00:00;COLOMBES;92700;Hauts-de-Seine;ILE DE FRANCE;48.916667;2.25
4719;2018-07-21 11:00:00;NEUILLY PLAISANCE;93360;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.516667
3702;2018-06-19 14:00:00;LIVRY GARGAN;93190;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.55
804;2018-02-03 15:00:00;TREMBLAY EN FRANCE;93290;Seine-Saint-Denis;ILE DE FRANCE;48.9562;2.57639
6574;2018-10-30 13:30:00;ISSY LES MOULINEAUX;92130;Hauts-de-Seine;ILE DE FRANCE;48.816667;2.266667
1738;2018-03-19 09:00:00;DRANCY;93700;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
2349;2018-04-16 09:30:00;PARIS;75011;Paris;ILE DE FRANCE;48.8562437;2.3713296
5938;2018-09-29 09:30:00;GAGNY;93220;Seine-Saint-Denis;ILE DE FRANCE;48.883333;2.533333
6075;2018-10-05 17:00:00;PARIS;75011;Paris;ILE DE FRANCE;48.8562437;2.3713296
5911;2018-09-28 10:00:00;PARIS;75017;Paris;ILE DE FRANCE;48.8848133;2.3028392999999996
5244;2018-08-21 10:00:00;PARIS;75016;Paris;ILE DE FRANCE;48.856499400000004;2.2748522
5698;2018-09-15 17:00:00;LA COURNEUVE;93120;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.383333
6487;2018-10-26 14:00:00;CHAMPIGNY SUR MARNE;94500;Val-de-Marne;ILE DE FRANCE;48.816667;2.516667
1639;2018-03-14 14:00:00;BOULOGNE BILLANCOURT;92100;Hauts-de-Seine;ILE DE FRANCE;48.833333;2.25
6229;2018-10-15 10:00:00;MONTREUIL;93100;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.433333
6198;2018-10-12 13:30:00;ST CLOUD;92210;Hauts-de-Seine;ILE DE FRANCE;48.841667;2.216667
1564;2018-03-12 14:00:00;PARIS;75010;Paris;ILE DE FRANCE;48.8792014;2.3543906000000003
3045;2018-05-19 15:00:00;LES PAVILLONS SOUS BOIS;93320;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.516667
3660;2018-06-18 08:30:00;VILLIERS SUR MARNE;94350;Val-de-Marne;ILE DE FRANCE;48.833333;2.55
5746;2018-09-19 10:00:00;PARIS;75015;Paris;ILE DE FRANCE;48.8349275;2.2889766
2669;2018-05-02 10:00:00;SURESNES;92150;Hauts-de-Seine;ILE DE FRANCE;48.866667;2.233333
5695;2018-09-15 14:00:00;VILLIERS SUR MARNE;94350;Val-de-Marne;ILE DE FRANCE;48.833333;2.55
6524;2018-10-27 14:00:00;MAISONS ALFORT;94700;Val-de-Marne;ILE DE FRANCE;48.8;2.433333
7745;2018-12-13 15:00:00;MONTFERMEIL;93370;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.566667
5982;2018-10-01 15:00:00;PARIS;75009;Paris;ILE DE FRANCE;48.8722474;2.3421854
359;2018-01-16 16:30:00;PARIS;75011;Paris;ILE DE FRANCE;48.8562437;2.3713296
5852;2018-09-25 15:00:00;THIAIS;94320;Val-de-Marne;ILE DE FRANCE;48.766667;2.383333
3;2018-01-02 10:00:00;ISSY LES MOULINEAUX;92130;Hauts-de-Seine;ILE DE FRANCE;48.816667;2.266667
932;2018-02-09 19:00:00;ROSNY SOUS BOIS;93110;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.483333
1758;2018-03-19 15:00:00;VINCENNES;94300;Val-de-Marne;ILE DE FRANCE;48.85;2.433333
7611;2018-12-08 11:00:00;CLAMART;92140;Hauts-de-Seine;ILE DE FRANCE;48.8;2.266667
6454;2018-10-24 18:45:00;PARIS;75009;Paris;ILE DE FRANCE;48.8722474;2.3421854
5128;2018-08-10 10:00:00;COLOMBES;92700;Hauts-de-Seine;ILE DE FRANCE;48.916667;2.25
634;2018-01-27 10:30:00;BAGNOLET;93170;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.416667
6919;2018-11-12 11:00:00;LE BOURGET;93350;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.416667
4101;2018-07-03 19:00:00;BRY SUR MARNE;94360;Val-de-Marne;ILE DE FRANCE;48.833333;2.516667
1367;2018-03-03 11:00:00;VILLECRESNES;94440;Val-de-Marne;ILE DE FRANCE;48.733333;2.55
5788;2018-09-21 11:00:00;VILLENEUVE ST GEORGES;94190;Val-de-Marne;ILE DE FRANCE;48.733333;2.45
2021;2018-03-30 09:30:00;STAINS;93240;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.383333
5928;2018-09-28 17:00:00;PARIS;75018;Paris;ILE DE FRANCE;48.88307329999999;2.3395439
3095;2018-05-23 11:00:00;CHATENAY MALABRY;92290;Hauts-de-Seine;ILE DE FRANCE;48.766667;2.266667
2917;2018-05-15 14:00:00;PARIS;75015;Paris;ILE DE FRANCE;48.8349275;2.2889766
222;2018-01-11 10:00:00;COLOMBES;92700;Hauts-de-Seine;ILE DE FRANCE;48.916667;2.25
5538;2018-09-07 18:30:00;VILLEJUIF;94800;Val-de-Marne;ILE DE FRANCE;48.8;2.366667
212;2018-01-10 18:00:00;PARIS;75015;Paris;ILE DE FRANCE;48.8349275;2.2889766
5956;2018-09-29 14:00:00;RUEIL MALMAISON;92500;Hauts-de-Seine;ILE DE FRANCE;48.883333;2.2
2878;2018-05-14 10:00:00;THIAIS;94320;Val-de-Marne;ILE DE FRANCE;48.766667;2.383333
3381;2018-06-05 18:00:00;DRANCY;93700;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
3560;2018-06-13 15:00:00;CHOISY LE ROI;94600;Val-de-Marne;ILE DE FRANCE;48.766667;2.416667
5230;2018-08-20 14:00:00;ROMAINVILLE;93230;Seine-Saint-Denis;ILE DE FRANCE;48.883333;2.433333
5397;2018-08-31 11:30:00;ISSY LES MOULINEAUX;92130;Hauts-de-Seine;ILE DE FRANCE;48.816667;2.266667
5305;2018-08-25 11:00:00;VITRY SUR SEINE;94400;Val-de-Marne;ILE DE FRANCE;48.783333;2.4
7934;2018-12-21 09:00:00;CHAVILLE;92370;Hauts-de-Seine;ILE DE FRANCE;48.8;2.2
4769;2018-07-24 10:00:00;PARIS;75005;Paris;ILE DE FRANCE;48.8528229;2.3441836
1963;2018-03-27 15:00:00;ST MAUR DES FOSSES;94100;Val-de-Marne;ILE DE FRANCE;48.8;2.5
6448;2018-10-24 14:00:00;COLOMBES;92700;Hauts-de-Seine;ILE DE FRANCE;48.916667;2.25
2783;2018-05-07 19:00:00;AULNAY SOUS BOIS;93600;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.516667
2543;2018-04-25 19:00:00;FONTENAY SOUS BOIS;94120;Val-de-Marne;ILE DE FRANCE;48.85;2.483333
7807;2018-12-17 14:00:00;ST CLOUD;92210;Hauts-de-Seine;ILE DE FRANCE;48.841667;2.216667
3502;2018-06-11 14:30:00;PARIS;75002;Paris;ILE DE FRANCE;48.8653001;2.3513599999999997
7139;2018-11-20 17:00:00;LE PERREUX SUR MARNE;94170;Val-de-Marne;ILE DE FRANCE;48.85;2.5
7829;2018-12-18 09:00:00;FONTENAY SOUS BOIS;94120;Val-de-Marne;ILE DE FRANCE;48.85;2.483333
6650;2018-11-02 19:00:00;PARIS;75018;Paris;ILE DE FRANCE;48.88307329999999;2.3395439
1956;2018-03-27 14:00:00;LE BOURGET;93350;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.416667
2850;2018-05-12 09:00:00;VITRY SUR SEINE;94400;Val-de-Marne;ILE DE FRANCE;48.783333;2.4
6921;2018-11-12 14:00:00;PARIS;75002;Paris;ILE DE FRANCE;48.8653001;2.3513599999999997
4268;2018-07-07 14:30:00;ST CLOUD;92210;Hauts-de-Seine;ILE DE FRANCE;48.841667;2.216667
4840;2018-07-25 19:00:00;MANDRES LES ROSES;94520;Val-de-Marne;ILE DE FRANCE;48.7;2.55
2938;2018-05-16 10:00:00;PARIS;75003;Paris;ILE DE FRANCE;48.8626482;2.3602773999999997
135;2018-01-08 19:30:00;PARIS;75018;Paris;ILE DE FRANCE;48.88307329999999;2.3395439
7051;2018-11-16 18:00:00;MONTREUIL;93100;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.433333
6104;2018-10-06 11:30:00;DRANCY;93700;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
4199;2018-07-06 15:00:00;ST MAUR DES FOSSES;94100;Val-de-Marne;ILE DE FRANCE;48.8;2.5
1100;2018-02-17 11:30:00;BOULOGNE BILLANCOURT;92100;Hauts-de-Seine;ILE DE FRANCE;48.833333;2.25
2808;2018-05-09 15:00:00;MONTFERMEIL;93370;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.566667
227;2018-01-11 11:00:00;PARIS;75011;Paris;ILE DE FRANCE;48.8562437;2.3713296
246;2018-01-11 19:00:00;LE BLANC MESNIL;93150;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
5027;2018-08-03 10:00:00;PARIS;75007;Paris;ILE DE FRANCE;48.8508335;2.3243572
5425;2018-09-03 11:00:00;VILLECRESNES;94440;Val-de-Marne;ILE DE FRANCE;48.733333;2.55
656;2018-01-27 19:00:00;PARIS;75013;Paris;ILE DE FRANCE;48.8316929;2.3607848
6372;2018-10-20 14:00:00;COURBEVOIE;92400;Hauts-de-Seine;ILE DE FRANCE;48.8973;2.25222
425;2018-01-19 14:00:00;TREMBLAY EN FRANCE;93290;Seine-Saint-Denis;ILE DE FRANCE;48.9562;2.57639
2129;2018-04-06 10:00:00;RUEIL MALMAISON;92500;Hauts-de-Seine;ILE DE FRANCE;48.883333;2.2
2247;2018-04-11 11:00:00;DRANCY;93700;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
4500;2018-07-14 14:00:00;FONTENAY SOUS BOIS;94120;Val-de-Marne;ILE DE FRANCE;48.85;2.483333
6145;2018-10-09 17:30:00;VITRY SUR SEINE;94400;Val-de-Marne;ILE DE FRANCE;48.783333;2.4
7293;2018-11-27 10:30:00;PARIS;75002;Paris;ILE DE FRANCE;48.8653001;2.3513599999999997
4734;2018-07-23 10:00:00;BOULOGNE BILLANCOURT;92100;Hauts-de-Seine;ILE DE FRANCE;48.833333;2.25
5912;2018-09-28 11:00:00;NEUILLY SUR SEINE;92200;Hauts-de-Seine;ILE DE FRANCE;48.883333;2.266667
5978;2018-10-01 14:30:00;IVRY SUR SEINE;94200;Val-de-Marne;ILE DE FRANCE;48.816667;2.383333
5426;2018-09-03 14:00:00;PARIS;75016;Paris;ILE DE FRANCE;48.856499400000004;2.2748522
5133;2018-08-10 11:00:00;SCEAUX;92330;Hauts-de-Seine;ILE DE FRANCE;48.783333;2.283333
3825;2018-06-23 14:00:00;ANTONY;92160;Hauts-de-Seine;ILE DE FRANCE;48.75;2.3
3085;2018-05-23 09:00:00;NEUILLY SUR SEINE;92200;Hauts-de-Seine;ILE DE FRANCE;48.883333;2.266667
5884;2018-09-26 18:30:00;VILLENEUVE ST GEORGES;94190;Val-de-Marne;ILE DE FRANCE;48.733333;2.45
4397;2018-07-11 19:00:00;PARIS;75013;Paris;ILE DE FRANCE;48.8316929;2.3607848
3210;2018-05-28 20:00:00;BAGNOLET;93170;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.416667
6653;2018-11-02 19:00:00;PANTIN;93500;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.4
724;2018-01-31 11:00:00;LE PLESSIS ROBINSON;92350;Hauts-de-Seine;ILE DE FRANCE;48.783333;2.266667
6161;2018-10-10 14:00:00;SEVRAN;93270;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.533333
7047;2018-11-16 15:00:00;PARIS;75015;Paris;ILE DE FRANCE;48.8349275;2.2889766
4331;2018-07-10 10:00:00;PARIS;75010;Paris;ILE DE FRANCE;48.8792014;2.3543906000000003
4723;2018-07-21 12:00:00;AUBERVILLIERS;93300;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.383333
1210;2018-02-23 10:30:00;PARIS;75019;Paris;ILE DE FRANCE;48.8827146;2.3937752999999997
5890;2018-09-27 11:00:00;CHAMPIGNY SUR MARNE;94500;Val-de-Marne;ILE DE FRANCE;48.816667;2.516667
1196;2018-02-22 16:00:00;AULNAY SOUS BOIS;93600;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.516667
2721;2018-05-04 10:00:00;MONTREUIL;93100;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.433333
7801;2018-12-15 15:00:00;PARIS;75016;Paris;ILE DE FRANCE;48.856499400000004;2.2748522
4809;2018-07-24 19:30:00;ST MAUR DES FOSSES;94100;Val-de-Marne;ILE DE FRANCE;48.8;2.5
4015;2018-06-30 10:00:00;ALFORTVILLE;94140;Val-de-Marne;ILE DE FRANCE;48.8;2.416667
1136;2018-02-20 10:00:00;LIVRY GARGAN;93190;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.55
5637;2018-09-13 10:00:00;CRETEIL;94000;Val-de-Marne;ILE DE FRANCE;48.783333;2.466667
450;2018-01-20 10:30:00;SEVRAN;93270;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.533333
5711;2018-09-17 16:30:00;MAROLLES EN BRIE;94440;Val-de-Marne;ILE DE FRANCE;48.733333;2.55
5016;2018-08-02 17:00:00;VILLECRESNES;94440;Val-de-Marne;ILE DE FRANCE;48.733333;2.55
3518;2018-06-12 10:00:00;NEUILLY SUR SEINE;92200;Hauts-de-Seine;ILE DE FRANCE;48.883333;2.266667
3738;2018-06-20 15:30:00;PARIS;75019;Paris;ILE DE FRANCE;48.8827146;2.3937752999999997
4945;2018-07-30 18:00:00;PARIS;75014;Paris;ILE DE FRANCE;48.833676200000006;2.3275265
2133;2018-04-06 11:00:00;LE BLANC MESNIL;93150;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
4198;2018-07-06 15:00:00;LIVRY GARGAN;93190;Seine-Saint-Denis;ILE DE FRANCE;48.916667;2.55
503;2018-01-22 14:00:46;PARIS;75010;Paris;ILE DE FRANCE;48.8792014;2.3543906000000003
5703;2018-09-17 10:00:00;PARIS;75010;Paris;ILE DE FRANCE;48.8792014;2.3543906000000003
4379;2018-07-11 11:30:00;NOISY LE GRAND;93160;Seine-Saint-Denis;ILE DE FRANCE;48.85;2.566667
7145;2018-11-20 18:30:00;VILLEJUIF;94800;Val-de-Marne;ILE DE FRANCE;48.8;2.366667
7747;2018-12-13 16:00:00;CHATILLON;92320;Hauts-de-Seine;ILE DE FRANCE;48.8;2.283333
1882;2018-03-24 10:00:00;ISSY LES MOULINEAUX;92130;Hauts-de-Seine;ILE DE FRANCE;48.816667;2.266667
4185;2018-07-06 10:00:00;PARIS;75020;Paris;ILE DE FRANCE;48.8571263;2.4092574
593;2018-01-26 09:00:00;PARIS;75019;Paris;ILE DE FRANCE;48.8827146;2.3937752999999997
485;2018-01-22 09:00:00;PARIS;75015;Paris;ILE DE FRANCE;48.8349275;2.2889766
1700;2018-03-17 10:00:00;LE BLANC MESNIL;93150;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
7828;2018-12-18 09:00:00;PARIS;75012;Paris;ILE DE FRANCE;48.8397336;2.380054
713;2018-01-30 19:30:00;MEUDON;92190;Hauts-de-Seine;ILE DE FRANCE;48.808333;2.241667
6981;2018-11-14 13:30:00;CHEVILLY LARUE;94550;Val-de-Marne;ILE DE FRANCE;48.766667;2.35
329;2018-01-15 14:00:00;BOULOGNE BILLANCOURT;92100;Hauts-de-Seine;ILE DE FRANCE;48.833333;2.25
7608;2018-12-08 11:00:00;SURESNES;92150;Hauts-de-Seine;ILE DE FRANCE;48.866667;2.233333
4698;2018-07-21 09:00:00;ST CLOUD;92210;Hauts-de-Seine;ILE DE FRANCE;48.841667;2.216667
1667;2018-03-15 18:00:00;PARIS;75013;Paris;ILE DE FRANCE;48.8316929;2.3607848
29;2018-01-03 11:00:00;ROMAINVILLE;93230;Seine-Saint-Denis;ILE DE FRANCE;48.883333;2.433333
2119;2018-04-06 09:00:00;CACHAN;94230;Val-de-Marne;ILE DE FRANCE;48.783333;2.333333
8076;2018-12-28 10:30:00;VANVES;92170;Hauts-de-Seine;ILE DE FRANCE;48.833333;2.3
4755;2018-07-23 19:00:00;AULNAY SOUS BOIS;93600;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.516667
2401;2018-04-18 10:00:00;ROMAINVILLE;93230;Seine-Saint-Denis;ILE DE FRANCE;48.883333;2.433333
1928;2018-03-26 14:00:00;VILLEPINTE;93420;Seine-Saint-Denis;ILE DE FRANCE;48.966667;2.533333
4141;2018-07-05 10:00:00;LE PERREUX SUR MARNE;94170;Val-de-Marne;ILE DE FRANCE;48.85;2.5
6223;2018-10-13 16:00:00;MONTREUIL;93100;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.433333
3608;2018-06-15 10:00:00;RUEIL MALMAISON;92500;Hauts-de-Seine;ILE DE FRANCE;48.883333;2.2
2462;2018-04-20 19:00:00;CHOISY LE ROI;94600;Val-de-Marne;ILE DE FRANCE;48.766667;2.416667
3923;2018-06-27 10:00:00;COLOMBES;92700;Hauts-de-Seine;ILE DE FRANCE;48.916667;2.25
6136;2018-10-09 10:30:00;SURESNES;92150;Hauts-de-Seine;ILE DE FRANCE;48.866667;2.233333
170;2018-01-09 18:00:00;SCEAUX;92330;Hauts-de-Seine;ILE DE FRANCE;48.783333;2.283333
1504;2018-03-09 17:00:00;MONTROUGE;92120;Hauts-de-Seine;ILE DE FRANCE;48.816667;2.316667
5162;2018-08-11 14:00:00;VILLENEUVE ST GEORGES;94190;Val-de-Marne;ILE DE FRANCE;48.733333;2.45
3468;2018-06-09 11:00:00;COLOMBES;92700;Hauts-de-Seine;ILE DE FRANCE;48.916667;2.25
951;2018-02-10 14:00:00;AULNAY SOUS BOIS;93600;Seine-Saint-Denis;ILE DE FRANCE;48.95;2.516667
5155;2018-08-11 11:00:00;PARIS;75014;Paris;ILE DE FRANCE;48.833676200000006;2.3275265
3509;2018-06-11 20:00:00;JOINVILLE LE PONT;94340;Val-de-Marne;ILE DE FRANCE;48.816667;2.466667
4023;2018-06-30 11:00:00;ST MANDE;94160;Val-de-Marne;ILE DE FRANCE;48.833333;2.416667
1801;2018-03-20 19:00:00;LE BLANC MESNIL;93150;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.45
6962;2018-11-13 19:00:00;COURBEVOIE;92400;Hauts-de-Seine;ILE DE FRANCE;48.8973;2.25222
1316;2018-02-28 14:30:00;PARIS;75009;Paris;ILE DE FRANCE;48.8722474;2.3421854
1369;2018-03-03 11:00:00;CLICHY;92110;Hauts-de-Seine;ILE DE FRANCE;48.9;2.3
1809;2018-03-21 10:30:00;ST DENIS;93200;Seine-Saint-Denis;ILE DE FRANCE;48.933333;2.358333
3641;2018-06-16 11:00:00;VILLE D'AVRAY;92410;Hauts-de-Seine;ILE DE FRANCE;48.825;2.191667
255;2018-01-12 10:00:00;ROSNY SOUS BOIS;93110;Seine-Saint-Denis;ILE DE FRANCE;48.866667;2.483333
4677;2018-07-20 14:00:00;CHAMPIGNY SUR MARNE;94500;Val-de-Marne;ILE DE FRANCE;48.816667;2.516667
154;2018-01-09 14:00:00;CHAVILLE;92370;Hauts-de-Seine;ILE DE FRANCE;48.8;2.2
1024;2018-02-14 10:00:00;TREMBLAY EN FRANCE;93290;Seine-Saint-Denis;ILE DE FRANCE;48.9562;2.57639
694;2018-01-30 10:00:00;L'HAY LES ROSES;94240;Val-de-Marne;ILE DE FRANCE;48.783333;2.333333
2027;2018-03-30 11:00:00;BOBIGNY;93000;Seine-Saint-Denis;ILE DE FRANCE;48.9;2.45
